p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position
henrikhmkhitaryan,2016,43,258,1414.0,24,26,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder
henrikhmkhitaryan,2017,23,258,1782.0,26,27,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder
henrikhmkhitaryan,2018,70,258,1729.0,25,28,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder
henrikhmkhitaryan,2019,85,258,121.0,3,4,5046.0,78,1989-01-21,177.0,75.0,Armenia,High/High,82.16666666666667,68.33333333333333,82.66666666666667,Midfielder
henrilansbury,2019,14,14,222.0,10,29,222.0,10,1990-10-12,184.33333333333334,85.0,England,Medium/Medium,61.166666666666664,74.16666666666667,71.66666666666667,Midfielder
hugolloris,2016,31,212,3170.0,34,34,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper
hugolloris,2017,14,212,3420.0,36,36,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper
hugolloris,2018,40,212,3135.0,33,33,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper
hugolloris,2019,116,212,1908.0,21,21,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper
hugolloris,2020,11,212,3610.0,38,38,15243.0,162,1986-12-26,188.0,80.66666666666667,France,Medium/Medium,,,87.33333333333333,Goalkeeper
ibrahimadiallo,2020,32,76,1110.0,22,28,1110.0,22,1985-09-26,180.0,78.0,Guinea,High/Medium,70.0,66.0,61.5,Midfielder
ibrahimadiallo,2020,32,76,1110.0,22,28,1110.0,22,1999-03-08,179.0,63.333333333333336,France,High/High,68.66666666666667,60.666666666666664,67.66666666666667,Midfielder
ibrahimafellay,2016,340,340,427.0,12,14,615.0,18,1986-04-02,180.0,76.0,Netherlands,Medium/Medium,73.0,59.4,76.2,Midfielder
ibrahimamadou,2019,23,105,806.0,11,20,806.0,11,1993-04-06,183.5,81.0,Cameroon,Medium/High,73.5,77.33333333333333,73.66666666666667,Midfielder
idrissagueye,2018,49,108,2970.0,33,33,8689.0,99,1989-09-26,174.0,68.0,Senegal,Medium/High,72.33333333333333,78.66666666666667,80.5,Midfielder
ignaciopussetto,2019,13,199,102.0,7,14,102.0,7,1995-12-21,180.0,74.0,Argentina,High/Medium,76.2,64.4,71.4,Midfielder
isaachayden,2018,20,161,1982.0,25,29,7932.0,104,1995-03-22,186.0,79.0,England,Medium/Medium,61.5,74.66666666666667,69.5,Midfielder
isaachayden,2020,99,161,2096.0,24,27,7932.0,104,1995-03-22,186.0,79.0,England,Medium/Medium,61.5,74.66666666666667,69.5,Midfielder
isaacsuccess,2016,91,535,594.0,19,24,1837.0,54,1996-01-07,183.33333333333334,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward
isaacsuccess,2017,75,535,0.0,0,6,1837.0,54,1996-01-07,183.33333333333334,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward
isaacsuccess,2018,39,535,1153.0,30,33,1837.0,54,1996-01-07,183.33333333333334,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward
isaacsuccess,2019,330,535,90.0,5,12,1837.0,54,1996-01-07,183.33333333333334,88.66666666666667,Nigeria,Medium/Medium,80.66666666666667,68.33333333333333,72.33333333333333,Forward
islamslimani,2016,71,161,1359.0,23,25,1820.0,40,1988-06-18,188.0,82.5,Algeria,High/High,62.0,83.0,78.66666666666667,Forward
islamslimani,2017,39,161,437.0,16,23,1820.0,40,1988-06-18,188.0,82.5,Algeria,High/High,62.0,83.0,78.66666666666667,Forward
issadiop,2020,14,91,1466.0,18,35,7522.0,83,1997-01-09,194.0,92.0,France,Medium/Medium,64.0,79.8,76.0,Defender
ivancavaleiro,2018,43,71,768.0,23,32,3360.0,59,1993-10-18,175.0,76.5,Portugal,High/Medium,86.0,67.0,75.0,Forward
ivancavaleiro,2020,14,71,2592.0,36,36,3360.0,59,1993-10-18,175.0,76.5,Portugal,High/Medium,86.0,67.0,75.0,Forward
jackbutland,2017,10,24,3325.0,35,35,3895.0,41,1993-03-10,196.0,95.0,England,Medium/Medium,,,78.83333333333333,Goalkeeper
jackbutland,2020,14,24,95.0,1,31,3895.0,41,1993-03-10,196.0,95.0,England,Medium/Medium,,,78.83333333333333,Goalkeeper
jackcork,2016,21,229,2353.0,30,36,13612.0,151,1989-06-25,184.33333333333334,72.0,England,Medium/High,54.666666666666664,77.66666666666667,77.5,Midfielder
jackcork,2018,10,229,3493.0,37,37,13612.0,151,1989-06-25,184.33333333333334,72.0,England,Medium/High,54.666666666666664,77.66666666666667,77.5,Midfielder
jackcork,2019,198,229,2738.0,30,30,13612.0,151,1989-06-25,184.33333333333334,72.0,England,Medium/High,54.666666666666664,77.66666666666667,77.5,Midfielder
jackgrealish,2019,28,270,3409.0,36,36,5713.0,62,1995-09-10,175.83333333333334,68.0,England,Medium/Medium,75.5,54.666666666666664,75.0,Midfielder
jackgrealish,2020,80,270,2304.0,26,26,5713.0,62,1995-09-10,175.83333333333334,68.0,England,Medium/Medium,75.5,54.666666666666664,75.0,Midfielder
jackrobinson,2020,246,246,925.0,11,18,1455.0,17,1993-09-01,180.0,67.0,England,High/Medium,73.0,65.0,69.6,Defender
jackrodwell,2016,65,65,1573.0,20,25,1593.0,21,1991-03-11,188.0,72.75,England,Medium/High,62.5,72.75,73.25,Midfielder
jackstacey,2019,45,67,1616.0,19,28,1616.0,19,1996-04-06,178.0,62.0,England,High/Medium,71.83333333333333,58.5,63.5,Defender
jackstephens,2018,12,12,1801.0,23,32,9657.0,108,1994-01-27,185.0,78.0,England,Medium/Medium,60.666666666666664,68.83333333333333,70.5,Defender
jackwilshere,2016,123,580,2107.0,29,31,4048.0,65,1992-01-01,172.0,68.0,England,Medium/Medium,70.0,69.0,79.83333333333333,Midfielder
jackwilshere,2018,220,580,424.0,8,9,4048.0,65,1992-01-01,172.0,68.0,England,Medium/Medium,70.0,69.0,79.83333333333333,Midfielder
jackwilshere,2019,226,580,240.0,8,16,4048.0,65,1992-01-01,172.0,68.0,England,Medium/Medium,70.0,69.0,79.83333333333333,Midfielder
jairoriedewald,2018,24,60,0.0,0,17,3262.0,61,1996-09-09,183.0,78.83333333333333,Netherlands,Medium/Medium,69.16666666666667,70.0,73.66666666666667,Midfielder
jairoriedewald,2019,6,60,834.0,17,28,3262.0,61,1996-09-09,183.0,78.83333333333333,Netherlands,Medium/Medium,69.16666666666667,70.0,73.66666666666667,Midfielder
jairoriedewald,2020,16,60,1934.0,32,36,3262.0,61,1996-09-09,183.0,78.83333333333333,Netherlands,Medium/Medium,69.16666666666667,70.0,73.66666666666667,Midfielder
jakehesketh,2016,128,128,0.0,0,1,0.0,0,1996-03-27,168.83333333333334,65.33333333333333,England,High/Low,66.33333333333333,44.5,64.83333333333333,Midfielder
jakelivermore,2020,20,20,1361.0,18,30,7357.0,89,1989-11-14,180.0,75.0,England,Medium/Medium,64.5,79.33333333333333,74.16666666666667,Midfielder
jamaallascelles,2017,28,354,3088.0,33,34,9869.0,108,1993-11-11,188.5,86.0,England,Medium/High,61.5,76.5,74.16666666666667,Defender
jamaallascelles,2018,64,354,2890.0,32,33,9869.0,108,1993-11-11,188.5,86.0,England,Medium/High,61.5,76.5,74.16666666666667,Defender
jamaallascelles,2019,65,354,2184.0,24,24,9869.0,108,1993-11-11,188.5,86.0,England,Medium/High,61.5,76.5,74.16666666666667,Defender
jamaallascelles,2020,197,354,1707.0,19,19,9869.0,108,1993-11-11,188.5,86.0,England,Medium/High,61.5,76.5,74.16666666666667,Defender
jamallewis,2019,22,197,2424.0,28,37,4367.0,52,1998-01-25,177.5,70.0,Northern Ireland,High/Medium,78.0,61.75,66.75,Defender
jamallewis,2020,21,197,1943.0,24,36,4367.0,52,1998-01-25,177.5,70.0,Northern Ireland,High/Medium,78.0,61.75,66.75,Defender
jameschester,2019,93,213,0.0,0,6,0.0,0,1989-01-23,180.66666666666666,79.0,Wales,Medium/Medium,69.16666666666667,73.16666666666667,73.66666666666667,Defender
jamescollins,2016,39,165,1756.0,22,31,2866.0,35,1983-08-23,191.33333333333334,87.66666666666667,Wales,Low/High,37.666666666666664,79.0,75.66666666666667,Forward
jamescollins,2016,39,165,1756.0,22,31,2866.0,35,1983-08-23,191.33333333333334,87.66666666666667,Wales,Low/High,37.666666666666664,79.0,75.66666666666667,Defender
jamescollins,2016,39,165,1756.0,22,31,2866.0,35,1990-12-01,188.0,86.0,Republic of Ireland,High/Medium,70.16666666666667,78.83333333333333,67.66666666666667,Forward
jamescollins,2016,39,165,1756.0,22,31,2866.0,35,1990-12-01,188.0,86.0,Republic of Ireland,High/Medium,70.16666666666667,78.83333333333333,67.66666666666667,Defender
jamescollins,2017,126,165,1110.0,13,16,2866.0,35,1983-08-23,191.33333333333334,87.66666666666667,Wales,Low/High,37.666666666666664,79.0,75.66666666666667,Forward
jamescollins,2017,126,165,1110.0,13,16,2866.0,35,1983-08-23,191.33333333333334,87.66666666666667,Wales,Low/High,37.666666666666664,79.0,75.66666666666667,Defender
jamescollins,2017,126,165,1110.0,13,16,2866.0,35,1990-12-01,188.0,86.0,Republic of Ireland,High/Medium,70.16666666666667,78.83333333333333,67.66666666666667,Forward
jamescollins,2017,126,165,1110.0,13,16,2866.0,35,1990-12-01,188.0,86.0,Republic of Ireland,High/Medium,70.16666666666667,78.83333333333333,67.66666666666667,Defender
jamesgarner,2019,11,11,13.0,1,7,18.0,2,2001-03-13,183.0,75.0,England,Medium/High,63.0,60.0,63.0,Midfielder
jameshusband,2016,269,269,59.0,1,1,59.0,1,1994-01-03,179.33333333333334,65.0,England,High/Medium,69.66666666666667,63.0,65.0,Defender
jamesjustin,2020,331,331,2185.0,23,23,3260.0,36,1998-02-23,183.0,72.8,England,High/Medium,69.4,62.4,63.2,Defender
jamesmaddison,2018,30,201,2997.0,36,37,7950.0,98,1996-11-23,177.0,73.0,England,High/Medium,75.5,49.166666666666664,72.66666666666667,Midfielder
jamesmaddison,2019,26,201,2755.0,31,31,7950.0,98,1996-11-23,177.0,73.0,England,High/Medium,75.5,49.166666666666664,72.66666666666667,Midfielder
jamesmaddison,2020,145,201,2198.0,31,31,7950.0,98,1996-11-23,177.0,73.0,England,High/Medium,75.5,49.166666666666664,72.66666666666667,Midfielder
jamesmcarthur,2016,10,163,2075.0,29,30,12560.0,155,1987-10-07,178.0,65.33333333333333,Scotland,High/High,61.166666666666664,75.0,75.83333333333333,Midfielder
jamesmcarthur,2018,5,163,3187.0,38,38,12560.0,155,1987-10-07,178.0,65.33333333333333,Scotland,High/High,61.166666666666664,75.0,75.83333333333333,Midfielder
jamesmcarthur,2019,24,163,3214.0,37,37,12560.0,155,1987-10-07,178.0,65.33333333333333,Scotland,High/High,61.166666666666664,75.0,75.83333333333333,Midfielder
jamesmcarthur,2020,124,163,1531.0,18,19,12560.0,155,1987-10-07,178.0,65.33333333333333,Scotland,High/High,61.166666666666664,75.0,75.83333333333333,Midfielder
jamesmccarthy,2016,160,689,648.0,12,14,3545.0,66,1990-11-12,180.0,72.0,Republic of Ireland,Medium/High,64.66666666666667,74.5,78.33333333333333,Midfielder
jamesmccarthy,2017,502,689,211.0,4,4,3545.0,66,1990-11-12,180.0,72.0,Republic of Ireland,Medium/High,64.66666666666667,74.5,78.33333333333333,Midfielder
jamesmccarthy,2020,27,689,860.0,16,24,3545.0,66,1990-11-12,180.0,72.0,Republic of Ireland,Medium/High,64.66666666666667,74.5,78.33333333333333,Midfielder
jamesmilner,2016,12,165,3309.0,36,36,9315.0,147,1986-01-04,175.33333333333334,70.0,England,High/High,64.33333333333333,77.16666666666667,80.5,Midfielder
jamesmilner,2018,48,165,1907.0,31,33,9315.0,147,1986-01-04,175.33333333333334,70.0,England,High/High,64.33333333333333,77.16666666666667,80.5,Midfielder
jamesmilner,2019,59,165,1026.0,22,27,9315.0,147,1986-01-04,175.33333333333334,70.0,England,High/High,64.33333333333333,77.16666666666667,80.5,Midfielder
jamesmilner,2020,46,165,1166.0,26,30,9315.0,147,1986-01-04,175.33333333333334,70.0,England,High/High,64.33333333333333,77.16666666666667,80.5,Midfielder
jamesmorrison,2017,238,238,221.0,4,5,2055.0,35,1986-05-25,178.0,64.0,Scotland,Medium/Medium,65.0,64.75,74.5,Midfielder
jamestarkowski,2017,96,151,2945.0,31,31,13875.0,159,1992-11-19,189.33333333333334,81.0,England,Medium/Medium,62.5,75.5,75.5,Defender
jamestarkowski,2018,42,151,3257.0,35,36,13875.0,159,1992-11-19,189.33333333333334,81.0,England,Medium/Medium,62.5,75.5,75.5,Defender
jamestarkowski,2020,13,151,3420.0,36,36,13875.0,159,1992-11-19,189.33333333333334,81.0,England,Medium/Medium,62.5,75.5,75.5,Defender
jamestomkins,2016,22,515,2071.0,24,27,9534.0,107,1989-03-29,191.66666666666666,74.0,England,Medium/Medium,48.0,74.5,76.16666666666667,Defender
jamestomkins,2018,214,515,2694.0,29,29,9534.0,107,1989-03-29,191.66666666666666,74.0,England,Medium/Medium,48.0,74.5,76.16666666666667,Defender
jamestomkins,2019,259,515,1664.0,18,21,9534.0,107,1989-03-29,191.66666666666666,74.0,England,Medium/Medium,48.0,74.5,76.16666666666667,Defender
jamestomkins,2020,20,515,587.0,8,12,9534.0,107,1989-03-29,191.66666666666666,74.0,England,Medium/Medium,48.0,74.5,76.16666666666667,Defender
jamieshackleton,2020,37,37,504.0,12,31,504.0,12,1999-10-08,168.0,65.0,England,High/Medium,82.0,64.0,65.0,Midfielder
jamiesterry,2018,84,84,0.0,0,4,0.0,0,1995-11-21,180.0,73.0,England,High/Medium,67.5,66.25,61.0,Defender
jamievardy,2018,26,67,2874.0,34,34,15450.0,175,1987-01-11,178.66666666666666,74.66666666666667,England,High/High,90.0,76.66666666666667,80.66666666666667,Forward
jamievardy,2019,14,67,3199.0,35,35,15450.0,175,1987-01-11,178.66666666666666,74.66666666666667,England,High/High,90.0,76.66666666666667,80.66666666666667,Forward
jamievardy,2020,27,67,2981.0,34,34,15450.0,175,1987-01-11,178.66666666666666,74.66666666666667,England,High/High,90.0,76.66666666666667,80.66666666666667,Forward
jankirchhoff,2016,248,929,451.0,7,7,451.0,7,1990-10-01,195.0,87.5,Germany,Low/High,60.5,72.25,72.0,Midfielder
jannikvestergaard,2018,53,145,2130.0,23,30,6515.0,72,1992-08-03,199.0,97.66666666666667,Denmark,Medium/Medium,40.5,79.5,78.33333333333333,Defender
jannikvestergaard,2019,20,145,1580.0,19,31,6515.0,72,1992-08-03,199.0,97.66666666666667,Denmark,Medium/Medium,40.5,79.5,78.33333333333333,Defender
jannikvestergaard,2020,47,145,2805.0,30,31,6515.0,72,1992-08-03,199.0,97.66666666666667,Denmark,Medium/Medium,40.5,79.5,78.33333333333333,Defender
janvertonghen,2016,35,205,3047.0,33,33,10171.0,113,1987-04-24,189.0,86.33333333333333,Belgium,High/High,64.83333333333333,79.83333333333333,84.5,Defender
janvertonghen,2018,120,205,2014.0,22,23,10171.0,113,1987-04-24,189.0,86.33333333333333,Belgium,High/High,64.83333333333333,79.83333333333333,84.5,Defender
janvertonghen,2019,24,205,1735.0,22,34,10171.0,113,1987-04-24,189.0,86.33333333333333,Belgium,High/High,64.83333333333333,79.83333333333333,84.5,Defender
japhettanganga,2019,25,129,551.0,6,15,1059.0,12,1999-03-31,184.0,73.0,England,Medium/Medium,68.33333333333333,66.33333333333333,66.0,Defender
japhettanganga,2020,104,129,508.0,6,14,1059.0,12,1999-03-31,184.0,73.0,England,Medium/Medium,68.33333333333333,66.33333333333333,66.0,Defender
jaroslawjach,2017,12,60,0.0,0,1,0.0,0,1994-02-17,190.66666666666666,80.0,Poland,High/Medium,61.166666666666664,70.33333333333333,63.5,Defender
jarradbranthwaite,2020,46,46,0.0,0,4,319.0,4,2002-06-27,193.0,70.0,England,Low/High,56.5,59.0,54.5,Defender
jasondenayer,2016,38,79,1978.0,24,25,1978.0,24,1995-06-26,184.0,73.33333333333333,Belgium,Medium/High,74.33333333333333,74.5,75.16666666666667,Defender
jasonsteele,2018,110,138,0.0,0,13,0.0,0,1990-08-18,188.66666666666666,79.16666666666667,England,Medium/Medium,,,66.5,Goalkeeper
jasonsteele,2020,28,138,0.0,0,30,0.0,0,1990-08-18,188.66666666666666,79.16666666666667,England,Medium/Medium,,,66.5,Goalkeeper
jedsteer,2019,217,476,8.0,1,13,8.0,1,1992-09-23,184.0,80.0,England,Medium/Medium,,,66.0,Goalkeeper
jeffersonlerma,2018,44,220,2630.0,30,32,5513.0,63,1994-10-25,179.0,70.0,Colombia,Medium/High,75.33333333333333,79.66666666666667,76.0,Midfielder
jeffersonlerma,2019,47,220,2883.0,33,34,5513.0,63,1994-10-25,179.0,70.0,Colombia,Medium/High,75.33333333333333,79.66666666666667,76.0,Midfielder
jeffersonmontero,2016,258,372,420.0,13,18,420.0,13,1989-09-01,171.2,68.4,Ecuador,High/High,89.6,63.4,76.6,Midfielder
jeffhendrick,2017,29,29,2430.0,34,35,11029.0,144,1992-01-31,184.0,81.5,Republic of Ireland,Medium/High,68.33333333333333,73.66666666666667,73.83333333333333,Midfielder
jeffreyschlupp,2016,37,390,1211.0,19,25,7427.0,117,1992-12-23,178.0,72.0,Ghana,High/Medium,86.33333333333333,75.83333333333333,72.0,Midfielder
jeffreyschlupp,2017,56,390,1838.0,24,27,7427.0,117,1992-12-23,178.0,72.0,Ghana,High/Medium,86.33333333333333,75.83333333333333,72.0,Midfielder
jeffreyschlupp,2018,124,390,1779.0,30,34,7427.0,117,1992-12-23,178.0,72.0,Ghana,High/Medium,86.33333333333333,75.83333333333333,72.0,Midfielder
jeffreyschlupp,2019,89,390,1089.0,17,19,7427.0,117,1992-12-23,178.0,72.0,Ghana,High/Medium,86.33333333333333,75.83333333333333,72.0,Midfielder
jeffreyschlupp,2020,84,390,1510.0,27,27,7427.0,117,1992-12-23,178.0,72.0,Ghana,High/Medium,86.33333333333333,75.83333333333333,72.0,Midfielder
jeremainlens,2016,44,107,78.0,2,3,78.0,2,1987-11-24,178.0,74.0,Netherlands,High/Medium,86.66666666666667,71.33333333333333,78.16666666666667,Forward
jermaindefoe,2017,66,162,1158.0,24,26,4698.0,65,1982-10-07,170.66666666666666,66.66666666666667,England,Medium/Low,71.16666666666667,61.0,77.5,Forward
jesselingard,2016,33,192,1463.0,25,32,7583.0,122,1992-12-15,174.5,61.833333333333336,England,High/High,80.0,63.833333333333336,77.5,Midfielder
jesselingard,2018,95,192,1734.0,26,29,7583.0,122,1992-12-15,174.5,61.833333333333336,England,High/High,80.0,63.833333333333336,77.5,Midfielder
jesselingard,2019,19,192,997.0,22,26,7583.0,122,1992-12-15,174.5,61.833333333333336,England,High/High,80.0,63.833333333333336,77.5,Midfielder
jesselingard,2020,45,192,1486.0,16,20,7583.0,122,1992-12-15,174.5,61.833333333333336,England,High/High,80.0,63.833333333333336,77.5,Midfielder
jetrowillems,2019,278,442,1563.0,19,21,1563.0,19,1994-03-30,173.33333333333334,78.16666666666667,Netherlands,High/Low,78.33333333333333,76.16666666666667,77.0,Defender
jimmydunne,2020,24,96,285.0,3,33,285.0,3,1997-10-19,182.5,75.0,Republic of Ireland,Medium/High,52.25,60.75,64.25,Defender
joachimandersen,2020,17,81,2913.0,31,31,2913.0,31,1996-05-31,190.66666666666666,87.83333333333333,Denmark,Medium/High,64.16666666666667,73.33333333333333,71.5,Defender
joeallen,2017,10,346,3307.0,36,37,6383.0,72,1990-03-14,168.0,62.0,Wales,High/High,66.16666666666667,69.16666666666667,75.83333333333333,Midfielder
joebennett,2018,29,64,2781.0,30,37,2781.0,30,1990-03-28,178.0,74.16666666666667,England,High/Medium,70.16666666666667,68.66666666666667,70.33333333333333,Defender
joebryan,2018,47,164,2452.0,28,32,3180.0,44,1993-09-17,171.33333333333334,73.33333333333333,England,High/Medium,82.16666666666667,73.0,71.66666666666667,Defender
joebryan,2020,6,164,728.0,16,34,3180.0,44,1993-09-17,171.33333333333334,73.33333333333333,England,High/Medium,82.16666666666667,73.0,71.66666666666667,Defender
joelmatip,2016,35,523,2596.0,29,31,7814.0,94,1991-08-08,194.66666666666666,90.0,Cameroon,Medium/Medium,66.16666666666667,76.83333333333333,81.83333333333333,Defender
joelmatip,2017,116,523,2114.0,24,26,7814.0,94,1991-08-08,194.66666666666666,90.0,Cameroon,Medium/Medium,66.16666666666667,76.83333333333333,81.83333333333333,Defender
joelmatip,2018,28,523,1636.0,22,31,7814.0,94,1991-08-08,194.66666666666666,90.0,Cameroon,Medium/Medium,66.16666666666667,76.83333333333333,81.83333333333333,Defender
joelmatip,2019,80,523,742.0,9,16,7814.0,94,1991-08-08,194.66666666666666,90.0,Cameroon,Medium/Medium,66.16666666666667,76.83333333333333,81.83333333333333,Defender
joelmatip,2020,264,523,726.0,10,10,7814.0,94,1991-08-08,194.66666666666666,90.0,Cameroon,Medium/Medium,66.16666666666667,76.83333333333333,81.83333333333333,Defender
joelward,2018,23,123,586.0,7,32,10783.0,119,1989-10-29,187.83333333333334,83.0,England,Medium/High,64.83333333333333,73.66666666666667,75.0,Defender
joelward,2019,54,123,2513.0,29,29,10783.0,119,1989-10-29,187.83333333333334,83.0,England,Medium/High,64.83333333333333,73.66666666666667,75.0,Defender
joelward,2020,46,123,2385.0,26,33,10783.0,119,1989-10-29,187.83333333333334,83.0,England,Medium/High,64.83333333333333,73.66666666666667,75.0,Defender
joeralls,2018,76,125,2105.0,28,31,2105.0,28,1993-10-13,178.0,70.0,England,Medium/High,66.0,64.66666666666667,70.66666666666667,Midfielder
johnegan,2019,15,22,3404.0,36,36,6262.0,67,1992-10-20,188.0,73.5,Republic of Ireland,Medium/Medium,68.66666666666667,75.83333333333333,71.66666666666667,Defender
johnegan,2020,7,22,2858.0,31,31,6262.0,67,1992-10-20,188.0,73.5,Republic of Ireland,Medium/Medium,68.66666666666667,75.83333333333333,71.66666666666667,Defender
johnfleck,2019,49,104,2657.0,30,30,5374.0,61,1991-08-24,169.0,72.0,Scotland,Medium/Medium,68.33333333333333,73.66666666666667,71.5,Midfielder
johnfleck,2020,55,104,2717.0,31,33,5374.0,61,1991-08-24,169.0,72.0,Scotland,Medium/Medium,68.33333333333333,73.66666666666667,71.5,Midfielder
